ano,edicao,cidade_sede,pais,delegacao,equipe,id_atleta,nome_atleta,sexo,idade,altura,peso,esporte,evento,medalha,award_status,
1994,Winter,Lillehammer,China,CHN,China,132478,Yang Chunyuan,F,20.0,170.0,72.0,Speed Skating,Speed Skating Women's 500 metres,NaN,Nominee,
1994,Winter,Lillehammer,China,CHN,China,132497,Yang He,M,22.0,NaN,NaN,Short Track Speed Skating,Short Track Speed Skating Men's 5,000 metres Relay,NaN,Nominee
1994,Winter,Lillehammer,China,CHN,China,132562,Yang Yang,F,16.0,165.0,60.0,Short Track Speed Skating,Short Track Speed Skating Women's 1,000 metres,NaN,Nominee
1994,Winter,Lillehammer,China,CHN,China,132562,Yang Yang,F,16.0,165.0,60.0,Short Track Speed Skating,Short Track Speed Skating Women's 3,000 metres Relay,NaN,Nominee
1994,Winter,Lillehammer,China,CHN,China,132562,Yang Yang,F,16.0,165.0,60.0,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,NaN,Nominee,
1994,Winter,Lillehammer,China,CHN,China,132743,Ye Qiaobo,F,29.0,168.0,70.0,Speed Skating,Speed Skating Women's 1,000 metres,Bronze,Winner
1994,Winter,Lillehammer,China,CHN,China,132743,Ye Qiaobo,F,29.0,168.0,70.0,Speed Skating,Speed Skating Women's 500 metres,NaN,Nominee,
1994,Winter,Lillehammer,China,CHN,China,132987,Yin Hong,F,18.0,162.0,60.0,Freestyle Skiing,Freestyle Skiing Women's Aerials,NaN,Nominee,
1994,Winter,Lillehammer,China,CHN,China,134465,Zhang Hongbo,M,21.0,NaN,NaN,Short Track Speed Skating,Short Track Speed Skating Men's 5,000 metres Relay,NaN,Nominee
1994,Winter,Lillehammer,China,CHN,China,134519,Zhang Min,M,17.0,176.0,76.0,Figure Skating,Figure Skating Men's Singles,NaN,Nominee,
1994,Winter,Lillehammer,China,CHN,China,134593,Zhang Yanmei,F,21.0,171.0,60.0,Short Track Speed Skating,Short Track Speed Skating Women's 1,000 metres,NaN,Nominee
1994,Winter,Lillehammer,China,CHN,China,134593,Zhang Yanmei,F,21.0,171.0,60.0,Short Track Speed Skating,Short Track Speed Skating Women's 3,000 metres Relay,NaN,Nominee
1994,Winter,Lillehammer,China,CHN,China,134593,Zhang Yanmei,F,21.0,171.0,60.0,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,Silver,Winner,
1994,Winter,Lillehammer,China,CHN,China,134638,Zhao Guona,F,15.0,NaN,NaN,Figure Skating,Figure Skating Women's Singles,NaN,Nominee,
1994,Winter,Lillehammer,Croatia,CRO,Croatia,92290,Vedran Pavlek,M,20.0,174.0,78.0,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NaN,Nominee,
1994,Winter,Lillehammer,Croatia,CRO,Croatia,92290,Vedran Pavlek,M,20.0,174.0,78.0,Alpine Skiing,Alpine Skiing Men's Slalom,NaN,Nominee,
1994,Winter,Lillehammer,Croatia,CRO,Croatia,92290,Vedran Pavlek,M,20.0,174.0,78.0,Alpine Skiing,Alpine Skiing Men's Super G,NaN,Nominee,
1994,Winter,Lillehammer,Croatia,CRO,Croatia,98088,Antonio Raki,M,20.0,177.0,74.0,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,NaN,Nominee,
1994,Winter,Lillehammer,Croatia,CRO,Croatia,98088,Antonio Raki,M,20.0,177.0,74.0,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,NaN,Nominee,
1994,Winter,Lillehammer,Croatia,CRO,Croatia,98088,Antonio Raki,M,20.0,177.0,74.0,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,NaN,Nominee,
1994,Winter,Lillehammer,Croatia,CRO,Croatia,98088,Antonio Raki,M,20.0,177.0,74.0,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NaN,Nominee,
1994,Winter,Lillehammer,Croatia,CRO,Croatia,127712,Sinia Vukoni,M,22.0,172.0,69.0,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,NaN,Nominee,
1994,Winter,Lillehammer,Croatia,CRO,Croatia,127712,Sinia Vukoni,M,22.0,172.0,69.0,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,NaN,Nominee,
1994,Winter,Lillehammer,Croatia,CRO,Croatia,127712,Sinia Vukoni,M,22.0,172.0,69.0,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,NaN,Nominee,
1994,Winter,Lillehammer,Croatia,CRO,Croatia,127712,Sinia Vukoni,M,22.0,172.0,69.0,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NaN,Nominee,
1994,Winter,Lillehammer,Cyprus,CYP,Cyprus,36467,Karolina Fotiadou,F,23.0,NaN,NaN,Alpine Skiing,Alpine Skiing Women's Super G,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,792,Jina Adamikov-Pelcov,F,24.0,173.0,62.0,Biathlon,Biathlon Women's 15 kilometres,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,792,Jina Adamikov-Pelcov,F,24.0,173.0,62.0,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,792,Jina Adamikov-Pelcov,F,24.0,173.0,62.0,Biathlon,Biathlon Women's 7.5 kilometres Sprint,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,2748,Jan Alin,M,21.0,188.0,79.0,Ice Hockey,Ice Hockey Men's Ice Hockey,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,9967,Pavel Benc,M,30.0,172.0,70.0,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,9967,Pavel Benc,M,30.0,172.0,70.0,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,9967,Pavel Benc,M,30.0,172.0,70.0,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,9967,Pavel Benc,M,30.0,172.0,70.0,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,15198,Petr Bza,M,29.0,184.0,80.0,Ice Hockey,Ice Hockey Men's Ice Hockey,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic-2,15953,Milan Brz,M,24.0,182.0,75.0,Figure Skating,Figure Skating Mixed Ice Dancing,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,16065,Lubomr Buchta,M,26.0,194.0,87.0,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,16065,Lubomr Buchta,M,26.0,194.0,87.0,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,16065,Lubomr Buchta,M,26.0,194.0,87.0,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,16065,Lubomr Buchta,M,26.0,194.0,87.0,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic-2,21341,Radmila Chrobokov,F,17.0,167.0,52.0,Figure Skating,Figure Skating Mixed Ice Dancing,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,21345,Lucie Chroustovsk,F,22.0,168.0,58.0,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,21345,Lucie Chroustovsk,F,22.0,168.0,58.0,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,21345,Lucie Chroustovsk,F,22.0,168.0,58.0,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,28888,Ladislav Dluho,M,28.0,172.0,65.0,Ski Jumping,Ski Jumping Men's Large Hill,Individual,NaN,Nominee
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,28888,Ladislav Dluho,M,28.0,172.0,65.0,Ski Jumping,Ski Jumping Men's Large Hill,Team,NaN,Nominee
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,28888,Ladislav Dluho,M,28.0,172.0,65.0,Ski Jumping,Ski Jumping Men's Normal Hill,Individual,NaN,Nominee
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,29163,Ji Doleal,M,31.0,175.0,77.0,Ice Hockey,Ice Hockey Men's Ice Hockey,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,31151,Ji Dzmura,M,30.0,182.0,94.0,Bobsleigh,Bobsleigh Men's Four,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic-1,31151,Ji Dzmura,M,30.0,182.0,94.0,Bobsleigh,Bobsleigh Men's Two,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,38440,Petr Garabk,M,24.0,179.0,70.0,Biathlon,Biathlon Men's 10 kilometres Sprint,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,38440,Petr Garabk,M,24.0,179.0,70.0,Biathlon,Biathlon Men's 20 kilometres,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,38440,Petr Garabk,M,24.0,179.0,70.0,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,39334,Pavel Geffert,M,25.0,188.0,89.0,Ice Hockey,Ice Hockey Men's Ice Hockey,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,44913,Eva Hkov (Bureov-),F,24.0,175.0,58.0,Biathlon,Biathlon Women's 15 kilometres,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,44913,Eva Hkov (Bureov-),F,24.0,175.0,58.0,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,44913,Eva Hkov (Bureov-),F,24.0,175.0,58.0,Biathlon,Biathlon Women's 7.5 kilometres Sprint,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,49608,Ji Holubec,M,27.0,178.0,68.0,Biathlon,Biathlon Men's 10 kilometres Sprint,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,49608,Ji Holubec,M,27.0,178.0,68.0,Biathlon,Biathlon Men's 20 kilometres,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,49608,Ji Holubec,M,27.0,178.0,68.0,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,49884,Roman Hork,M,24.0,182.0,85.0,Ice Hockey,Ice Hockey Men's Ice Hockey,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,49893,Miloslav Hoava,M,32.0,184.0,85.0,Ice Hockey,Ice Hockey Men's Ice Hockey,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,50172,Martin Hostk,M,26.0,190.0,95.0,Ice Hockey,Ice Hockey Men's Ice Hockey,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,50458,Petr Hrbek,M,24.0,182.0,86.0,Ice Hockey,Ice Hockey Men's Ice Hockey,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,53592,Otakar Janeck,M,33.0,180.0,83.0,Ice Hockey,Ice Hockey Men's Ice Hockey,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,56580,Drahomr Kadlec,M,28.0,181.0,86.0,Ice Hockey,Ice Hockey Men's Ice Hockey,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,57373,Tom Kapusta,M,26.0,182.0,86.0,Ice Hockey,Ice Hockey Men's Ice Hockey,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,57923,Kamil Kak,M,27.0,178.0,78.0,Ice Hockey,Ice Hockey Men's Ice Hockey,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,61523,Iveta Knkov,F,26.0,172.0,61.0,Biathlon,Biathlon Women's 15 kilometres,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,61523,Iveta Knkov,F,26.0,172.0,61.0,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,61523,Iveta Knkov,F,26.0,172.0,61.0,Biathlon,Biathlon Women's 7.5 kilometres Sprint,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,61703,Jan Kobin,M,23.0,186.0,102.0,Bobsleigh,Bobsleigh Men's Four,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic-2,61703,Jan Kobin,M,23.0,186.0,102.0,Bobsleigh,Bobsleigh Men's Two,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,62647,Miroslav Kopal,M,31.0,173.0,63.0,Nordic Combined,Nordic Combined Men's Individual,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,62920,Vclav Korunka,M,28.0,174.0,64.0,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,62920,Vclav Korunka,M,28.0,174.0,64.0,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,62920,Vclav Korunka,M,28.0,174.0,64.0,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,62939,Tom Kos,M,26.0,186.0,78.0,Biathlon,Biathlon Men's 10 kilometres Sprint,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,62939,Tom Kos,M,26.0,186.0,78.0,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,63474,Radka Kovakov,F,18.0,161.0,47.0,Figure Skating,Figure Skating Mixed Pairs,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,64251,Zbynk Krompolc,M,15.0,166.0,50.0,Ski Jumping,Ski Jumping Men's Large Hill,Individual,NaN,Nominee
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,64251,Zbynk Krompolc,M,15.0,166.0,50.0,Ski Jumping,Ski Jumping Men's Large Hill,Team,NaN,Nominee
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,64251,Zbynk Krompolc,M,15.0,166.0,50.0,Ski Jumping,Ski Jumping Men's Normal Hill,Individual,NaN,Nominee
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,64563,Ji Kuera,M,27.0,181.0,81.0,Ice Hockey,Ice Hockey Men's Ice Hockey,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,64567,Milan Kuera,M,19.0,175.0,63.0,Nordic Combined,Nordic Combined Men's Individual,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,64567,Milan Kuera,M,19.0,175.0,63.0,Nordic Combined,Nordic Combined Men's Team,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,64830,Jana Kulhav (-Vapenikov),F,29.0,176.0,65.0,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,64861,Lenka Kulovan,F,19.0,171.0,55.0,Figure Skating,Figure Skating Women's Singles,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,73789,Frantiek Mka,M,25.0,174.0,70.0,Nordic Combined,Nordic Combined Men's Individual,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,73789,Frantiek Mka,M,25.0,174.0,70.0,Nordic Combined,Nordic Combined Men's Team,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,76069,Ivan Masak,M,26.0,181.0,70.0,Biathlon,Biathlon Men's 20 kilometres,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,76069,Ivan Masak,M,26.0,181.0,70.0,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic-1,82785,Kateina Mrzov,F,21.0,166.0,52.0,Figure Skating,Figure Skating Mixed Ice Dancing,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,85479,Kateina Neumannov,F,20.0,175.0,67.0,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,85479,Kateina Neumannov,F,20.0,175.0,67.0,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,85479,Kateina Neumannov,F,20.0,175.0,67.0,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,85479,Kateina Neumannov,F,20.0,175.0,67.0,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,87178,Irena Novotn-esnekov,F,21.0,158.0,52.0,Biathlon,Biathlon Women's 15 kilometres,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,87186,Ren Novotn,M,30.0,186.0,83.0,Figure Skating,Figure Skating Mixed Pairs,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,91023,Zbynk Pnek,M,21.0,181.0,72.0,Nordic Combined,Nordic Combined Men's Individual,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,91023,Zbynk Pnek,M,21.0,181.0,72.0,Nordic Combined,Nordic Combined Men's Team,NaN,Nominee,
1994,Winter,Lillehammer,Czech Republic,CZE,Czech Republic,91720,Ji Parma,M,31.0,174.0,74.0,Ski Jumping,Ski Jumping Men's Large Hill,Individual,,
